央视频道,#genre#
CCTV15超清,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=20260118172050bcef667f79934917835f5ecc4618b797&mdspid=&spid=699004&netType=4&sid=5501083628&pid=2028597139&timestamp=20260118172050&Channel_ID=0116_2600001300-99000-201600010012289&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=124.236.97.148&SecurityKey=20260118172050&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0cee3bccff73b24892ef79695fd85d95
CCTV17超清,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv17hd/51/index.m3u8?msisdn=20260118172019612194485ede4d76a7705b5238b22117&mdspid=&spid=699004&netType=4&sid=5501083631&pid=2028597139&timestamp=20260118172019&Channel_ID=0116_2600001300-99000-201600010012288&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=124.236.97.147&SecurityKey=20260118172019&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=01c702ac0e5b4404e21439431f52b41f
CCTV5+超清,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5plusnew/1200/index.m3u8?msisdn=202601181725310473b06f316e4c0cb3f71d2d03f6df0b&mdspid=&spid=699004&netType=4&sid=5500516288&pid=2028597139&timestamp=20260118172531&Channel_ID=0116_2600001300-99000-201600010012298&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=113.59.36.20&SecurityKey=20260118172531&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=57e86e0c9db09400b2d689f79716f356
浙江卫视超清,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
江苏卫视超清,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=202601181719175fc383bb24094c849b9523c8cdac887c&mdspid=&spid=699067&netType=4&sid=5500199408&pid=2028597139&timestamp=20260118171917&Channel_ID=0116_2600001300-99000-201600010012286&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=124.236.97.145&SecurityKey=20260118171917&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4b8d4aa95681c392c69e82de0dbe0474
北京卫视超清,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/bjws/51/20251127/index.m3u8?msisdn=20260118171816b0e485f09e324dd384fdc8c2ab87d470&mdspid=&spid=600697&netType=4&sid=5910022306&pid=2028597139&timestamp=20260118171816&Channel_ID=0116_2600001300-99000-201600010012284&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=124.236.97.143&SecurityKey=20260118171816&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=53707b6e22393accfaf52413733e3a42
湖北卫视超清,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=20260118171715b3b46496928a4e0b8e17f2805a48c47c&mdspid=&spid=600633&netType=4&sid=5910022163&pid=2028597139&timestamp=20260118171715&Channel_ID=0116_2600001300-99000-201600010012282&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=124.236.97.141&SecurityKey=20260118171715&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d33103b8fbff8001146cd5d90d831d9d
广东卫视超清,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/gdwshd265/54/20200407/index.m3u8?msisdn=202601181718475d417b6f7cbb4835b8549f032a0888c8&mdspid=&spid=699054&netType=4&sid=2202428795&pid=2028597139&timestamp=20260118171847&Channel_ID=0116_2600001300-99000-201600010012285&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=124.236.97.144&SecurityKey=20260118171847&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c34336c3e268bb403786d701b84e18a5
东方卫视超清,http://hlsztemgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=2026011817194883bb8c4b484443fcac334c8ab2ba64f0&mdspid=&spid=600697&netType=4&sid=5910022185&pid=2028597139&timestamp=20260118171948&Channel_ID=0116_2600001300-99000-201600010012287&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=124.236.97.146&SecurityKey=20260118171948&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b3cfd9fce71b9a7742539c29db0f88e5
辽宁卫视超清,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?msisdn=202601181715438ed8dce39f534985bea73f276c321026&mdspid=&spid=600572&netType=4&sid=5910022198&pid=2028597139&timestamp=20260118171543&Channel_ID=0116_2600001300-99000-201600010012279&ProgramID=630291707&ParentNodeID=-99&assertID=5910022198&client_ip=124.236.97.157&SecurityKey=20260118171543&promotionId=&mvid=5101043014&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=af974fffe2e7deabb2df34aff7cf6548
东南卫视超清,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/dongnanws/51/20230724/index.m3u8?msisdn=20260118121815c44ea6828b514eecb8a436250d8fc0d1&mdspid=&spid=600717&netType=4&sid=5910022182&pid=2028597139&timestamp=20260118121815&Channel_ID=0116_2600001300-99000-201600010012277&ProgramID=849116810&ParentNodeID=-99&assertID=5910022182&client_ip=124.236.97.155&SecurityKey=20260118121815&promotionId=&mvid=5900006229&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f2b93857f65fe44166003f544fab4922
江西卫视超清,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=2026011817174516b5458eb4f14108ba03eefc81b9b56d&mdspid=&spid=600633&netType=4&sid=5910021492&pid=2028597139&timestamp=20260118171745&Channel_ID=0116_2600001300-99000-201600010012283&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=124.236.97.142&SecurityKey=20260118171745&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-8.12.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=568bde710b42551849736aeec2cf393c
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,https://bd-xwl.cztv.com/live/channel4k2160p.m3u8
浙江卫视4K,http://play-qukan.cztv.com/live/1758879019692345.m3u8
西藏地区,#genre#
放映室4,#genre#
